Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Electricity:Facility [kW](Monthly)
 01/02  19:00:00,92.2049945302,2.97472022738,7.07520501552,4.52029012204,26.8041601173,36.0181789539,1.1035386581,0.0,1.1035386581
 01/02  20:00:00,88.8663786748,2.97472022738,3.22737682362,7.5982936673,26.8041601173,33.4493877451,1.10334197477,0.0,1.10334197477
 01/02  21:00:00,76.0312197391,2.97472022738,0.272852031485,13.8001555941,16.0824960704,28.0885557216,1.10341071789,0.0,1.10341071789
 01/02  22:00:00,78.8469865004,2.97472022738,0.0,18.1731699913,16.0824960704,26.8041601173,0.02,0.0,0.02
 01/02  23:00:00,41.6166002114,0.0,0.0,0.0,5.36083202345,21.4433280938,1.10296507352,0.0,1.10296507352
 01/02  24:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,0.02,0.0,0.02
 01/03  01:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,0.02,0.0,0.02
 01/03  02:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,1.10296560384,0.0,1.10296560384
 01/03  03:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,0.02,0.0,0.02
 01/03  04:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,1.10296627786,0.0,1.10296627786
 01/03  05:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,0.02,0.0,0.02
 01/03  06:00:00,41.6166002114,0.0,0.0,0.0,5.36083202345,21.4433280938,1.10306787694,0.0,1.10306787694
 01/03  07:00:00,99.2886510211,2.97472022738,0.0,54.6973305823,5.36083202345,21.4433280938,0.02,0.0,0.02
 01/03  08:00:00,88.3951709912,2.97472022738,0.0,36.6477249671,16.0824960704,32.6817896323,1.10344499106,0.0,1.10344499106
 01/03  09:00:00,131.615401043,3.0342974004,1.91499241148,8.00687053918,48.2474882111,70.4033123869,1.10416391365,0.0,1.10416391365
 01/03  10:00:00,125.429216305,3.00544646831,7.79686651363,4.31623405914,48.2474882111,62.0547409583,2.18839676624,0.0,2.18839676624
 01/03  11:00:00,129.146233679,3.32016053442,15.1470223771,2.29497491068,48.2474882111,60.1281475517,2.18843859446,0.0,2.18843859446
 01/03  12:00:00,136.163556701,3.66362114544,21.1412965425,1.04796974915,48.2474882111,62.0547409583,2.18931054784,0.0,2.18931054784
 01/03  13:00:00,139.072639203,3.81977723526,24.6878824819,0.79865872895,48.2474882111,61.5103924513,2.18973718066,0.0,2.18973718066
 01/03  14:00:00,144.055989502,3.91790853917,28.2219171939,0.0,48.2474882111,63.6602354638,2.1896753107,0.0,2.1896753107
 01/03  15:00:00,140.981083118,3.77396538671,28.8230418748,0.0,48.2474882111,60.1281475517,2.18843601696,0.0,2.18843601696
 01/03  16:00:00,137.754246925,3.55299695351,25.8171741148,0.0,48.2474882111,60.1281475517,1.10391515096,0.0,1.10391515096
 01/03  17:00:00,137.319954131,3.33411066356,20.2445441676,0.0,48.2474882111,63.0180376616,2.18879025122,0.0,2.18879025122
 01/03  18:00:00,133.185387013,3.22841695325,14.8239177454,0.0,37.5258241642,62.7947880557,2.18779501004,0.0,2.18779501004
 01/03  19:00:00,90.5832205843,2.97472022738,8.65060866984,1.32311252188,26.8041601173,36.0181789539,1.10360337715,0.0,1.10360337715
 01/03  20:00:00,85.7818228133,2.97472022738,3.21285413718,4.52826049224,26.8041601173,33.4493877451,0.02,0.0,0.02
 01/03  21:00:00,71.2560271912,2.97472022738,0.264523290825,9.03329178685,16.0824960704,28.0885557216,1.10339659816,0.0,1.10339659816
 01/03  22:00:00,72.8678301041,2.97472022738,0.0,12.194013595,16.0824960704,26.8041601173,1.10310160459,0.0,1.10310160459
 01/03  23:00:00,41.6166002114,0.0,0.0,0.0,5.36083202345,21.4433280938,0.02,0.0,0.02
 01/03  24:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,1.10296600974,0.0,1.10296600974
 01/04  01:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,0.02,0.0,0.02
 01/04  02:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,1.10296620727,0.0,1.10296620727
 01/04  03:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,0.02,0.0,0.02
 01/04  04:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,0.02,0.0,0.02
 01/04  05:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,1.1029637387,0.0,1.1029637387
 01/04  06:00:00,41.6166002114,0.0,0.0,0.0,5.36083202345,21.4433280938,0.02,0.0,0.02
 01/04  07:00:00,89.8767579451,2.97472022738,0.0,45.2854375064,5.36083202345,21.4433280938,1.10308420945,0.0,1.10308420945
 01/04  08:00:00,83.0814838499,2.97472022738,0.0,31.3340378258,16.0824960704,32.6817896323,1.10349814214,0.0,1.10349814214
 01/04  09:00:00,129.385926507,3.06875820295,0.454098402465,7.20382920939,48.2474882111,70.4033123869,1.10419262087,0.0,1.10419262087
 01/04  10:00:00,123.540992241,3.00124442496,6.64539966949,3.58367888298,48.2474882111,62.0547409583,2.18838133956,0.0,2.18838133956
 01/04  11:00:00,128.315648745,3.28267730992,14.984013783,1.6648817957,48.2474882111,60.1281475517,2.18852192728,0.0,2.18852192728
 01/04  12:00:00,137.4435361,3.67036404206,22.8052266287,0.657276166046,48.2474882111,62.0547409583,2.18891292419,0.0,2.18891292419
 01/04  13:00:00,142.128194207,3.90763658496,28.0708827018,0.383354163297,48.2474882111,61.5103924513,2.18971694765,0.0,2.18971694765
 01/04  14:00:00,146.692658571,4.13891794081,30.6375768609,0.0,48.2474882111,63.6602354638,2.18973311433,0.0,2.18973311433
 01/04  15:00:00,141.646752988,3.88130968911,29.3813674417,0.0,48.2474882111,60.1281475517,2.18826261334,0.0,2.18826261334
 01/04  16:00:00,140.042736197,3.63826113551,28.0203992044,0.0,48.2474882111,60.1281475517,1.10392642065,0.0,1.10392642065
 01/04  17:00:00,138.884174172,3.40584598673,21.7370288853,0.0,48.2474882111,63.0180376616,2.18867553053,0.0,2.18867553053
 01/04  18:00:00,133.319745618,3.25985571383,14.9268375905,0.0,37.5258241642,62.7947880557,1.10378514032,0.0,1.10378514032
 01/04  19:00:00,89.9194799612,2.97472022738,8.65055908313,0.659421485442,26.8041601173,36.0181789539,1.10370199032,0.0,1.10370199032
 01/04  20:00:00,86.9083411612,2.97472022738,6.2884671763,2.57916580105,26.8041601173,33.4493877451,1.10344408578,0.0,1.10344408578
 01/04  21:00:00,72.469401138,2.97472022738,4.21407927693,6.2971097476,16.0824960704,28.0885557216,1.10337907478,0.0,1.10337907478
 01/04  22:00:00,71.5000574003,2.97472022738,1.77873575937,9.04750513188,16.0824960704,26.8041601173,1.10295803775,0.0,1.10295803775
 01/04  23:00:00,41.6166002114,0.0,0.0,0.0,5.36083202345,21.4433280938,0.02,0.0,0.02
 01/04  24:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,1.1029664381,0.0,1.1029664381
 01/05  01:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,0.02,0.0,0.02
 01/05  02:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,0.02,0.0,0.02
 01/05  03:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,1.10296211998,0.0,1.10296211998
 01/05  04:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,0.02,0.0,0.02
 01/05  05:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,1.10296588305,0.0,1.10296588305
 01/05  06:00:00,41.6166002114,0.0,0.0,0.0,5.36083202345,21.4433280938,0.02,0.0,0.02
 01/05  07:00:00,82.8609968648,2.97472022738,0.0,38.2696764261,5.36083202345,21.4433280938,1.10304123111,0.0,1.10304123111
 01/05  08:00:00,78.1678461102,2.97472022738,0.0,26.4204000861,16.0824960704,32.6817896323,1.10345621251,0.0,1.10345621251
 01/05  09:00:00,128.117127052,3.08687712009,0.0,6.37100923983,48.2474882111,70.4033123869,1.10410968576,0.0,1.10410968576
 01/05  10:00:00,120.04912169,3.01849803688,3.44536906308,3.27458532632,48.2474882111,62.0547409583,2.18849816915,0.0,2.18849816915
 01/05  11:00:00,125.131855233,3.31179475957,11.9401533539,1.49583126253,48.2474882111,60.1281475517,1.1041398461,0.0,1.1041398461
 01/05  12:00:00,134.68970937,3.6945819321,20.1620889214,0.522369252838,48.2474882111,62.0547409583,2.18897093459,0.0,2.18897093459
 01/05  13:00:00,141.080178554,3.95328368663,27.1010397047,0.259534405825,48.2474882111,61.5103924513,3.27444545789,0.0,3.27444545789
 01/05  14:00:00,146.806381747,4.15567750913,30.7345404689,0.0,48.2474882111,63.6602354638,2.18967556634,0.0,2.18967556634
 01/05  15:00:00,142.450754941,4.00455768236,30.0621214022,0.0,48.2474882111,60.1281475517,2.18804524669,0.0,2.18804524669
 01/05  16:00:00,137.431632082,3.7701924256,25.2773637991,0.0,48.2474882111,60.1281475517,1.10394921491,0.0,1.10394921491
 01/05  17:00:00,134.116953669,3.47346626425,16.9021881043,0.0,48.2474882111,63.0180376616,2.18872452027,0.0,2.18872452027
 01/05  18:00:00,128.998133788,3.27754109546,10.587540379,0.0,37.5258241642,62.7947880557,1.1037296208,0.0,1.1037296208
 01/05  19:00:00,88.2909092391,2.97472022738,7.06930275578,0.612107090707,26.8041601173,36.0181789539,1.10353769262,0.0,1.10353769262
 01/05  20:00:00,86.2612125884,2.97472022738,6.29622583325,1.92427857129,26.8041601173,33.4493877451,1.10331530079,0.0,1.10331530079
 01/05  21:00:00,72.5091525649,2.97472022738,5.24581768073,5.30512277065,16.0824960704,28.0885557216,1.1034285024,0.0,1.1034285024
 01/05  22:00:00,71.5423346777,2.97472022738,3.48723102666,7.38128714196,16.0824960704,26.8041601173,0.02,0.0,0.02
 01/05  23:00:00,41.6166002114,0.0,0.0,0.0,5.36083202345,21.4433280938,1.1030763146,0.0,1.1030763146
 01/05  24:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,0.02,0.0,0.02
 01/06  01:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,1.10296653276,0.0,1.10296653276
 01/06  02:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,0.02,0.0,0.02
 01/06  03:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,1.1029632854,0.0,1.1029632854
 01/06  04:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,0.02,0.0,0.02
 01/06  05:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,0.02,0.0,0.02
 01/06  06:00:00,41.6166002114,0.0,0.0,0.0,5.36083202345,21.4433280938,1.10307243743,0.0,1.10307243743
 01/06  07:00:00,74.4183816904,2.98551914523,0.0,29.8162623338,5.36083202345,21.4433280938,0.02,0.0,0.02
 01/06  08:00:00,72.5699865469,2.97472022738,0.0,20.8225405228,16.0824960704,32.6817896323,1.13765981715,0.0342458492763,1.10341396788
 01/06  09:00:00,126.620712989,3.10629198989,0.192782243397,4.6623980634,48.2474882111,70.4033123869,2.18822602054,0.0,2.18822602054
 01/06  10:00:00,122.000758119,3.09775249069,6.52300496374,2.06933140141,48.2474882111,62.0547409583,1.10419455848,0.0,1.10419455848
 01/06  11:00:00,129.833078749,3.47769442746,17.2470747677,0.72423369652,48.2474882111,60.1281475517,2.18850488338,0.0,2.18850488338
 01/06  12:00:00,139.442233263,3.90997329811,25.1529676269,0.0686230745788,48.2474882111,62.0547409583,2.18929520719,0.0,2.18929520719
 01/06  13:00:00,143.470447057,4.17727158702,29.5158108301,0.0110438833521,48.2474882111,61.5103924513,2.18950141861,0.0,2.18950141861
 01/06  14:00:00,147.82310533,4.35271664591,31.554224915,0.0,48.2474882111,63.6602354638,3.27470349331,0.0,3.27470349331
 01/06  15:00:00,142.890426034,4.08786466037,30.4184855165,0.0,48.2474882111,60.1281475517,1.10403581986,0.0,1.10403581986
 01/06  16:00:00,140.129551453,3.92110699379,27.8243686019,0.0,48.2474882111,60.1281475517,2.18799031703,0.0,2.18799031703
 01/06  17:00:00,137.83907445,3.68031347579,20.417461674,0.0,48.2474882111,63.0180376616,2.18895256198,0.0,2.18895256198
 01/06  18:00:00,131.317266114,3.31101073643,12.8732030639,0.0,37.5258241642,62.7947880557,1.10371792608,0.0,1.10371792608
 01/06  19:00:00,88.8937278379,2.97472022738,7.86393828742,0.420290157844,26.8041601173,36.0181789539,1.10350191426,0.0,1.10350191426
 01/06  20:00:00,84.7745990844,2.97472022738,5.25474665805,1.47914424251,26.8041601173,33.4493877451,1.10333302844,0.0,1.10333302844
 01/06  21:00:00,68.8086244014,2.97472022738,1.67506953044,5.17534275752,16.0824960704,28.0885557216,1.10339438825,0.0,1.10339438825
 01/06  22:00:00,68.9703775536,2.97472022738,0.0,8.29656104452,16.0824960704,26.8041601173,0.02,0.0,0.02
 01/06  23:00:00,41.6166002114,0.0,0.0,0.0,5.36083202345,21.4433280938,1.10296740521,0.0,1.10296740521
 01/06  24:00:00,38.9361841996,0.0,0.0,0.0,2.68041601173,21.4433280938,0.02,0.0,0.02
 01/07  01:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,1.1029667487,0.0,1.1029667487
 01/07  02:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/07  03:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/07  04:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,1.10290317047,0.0,1.10290317047
 01/07  05:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,0.02,0.0,0.02
 01/07  06:00:00,33.5753521762,0.0,0.0,0.0,2.68041601173,16.0824960704,1.10307611321,0.0,1.10307611321
 01/07  07:00:00,84.053576772,2.97472022738,0.0,39.4622563333,5.36083202345,21.4433280938,0.02,0.0,0.02
 01/07  08:00:00,63.5271959845,2.97472022738,0.0,28.6022931282,5.36083202345,26.5809105114,5.08573430441,3.98255957898,1.10317472542
 01/07  09:00:00,73.8381756139,2.97472022738,0.0,12.7513104425,26.8041601173,31.2995447326,1.25394106545,0.150573223699,1.10336784175
 01/07  10:00:00,71.9970884257,2.97716556849,0.0,8.66008560554,26.8041601173,33.5472370403,1.10358882456,0.0,1.10358882456
 01/07  11:00:00,70.7738425269,3.10171824016,1.51994125385,6.75564248447,26.8041601173,32.583940337,1.10348873359,0.0,1.10348873359
 01/07  12:00:00,76.3099238477,3.34473084448,5.50320273056,5.81775741661,26.8041601173,34.8316326447,1.10368790577,0.0,1.10368790577
 01/07  13:00:00,78.0514013666,3.51964374216,9.88017096254,4.2917494102,26.8041601173,33.5472370403,1.10346997473,0.0,1.10346997473
 01/07  14:00:00,74.7995830289,3.52271897882,11.9038007039,1.58201730329,26.8041601173,30.9784458315,1.10350958711,0.0,1.10350958711
